time_s,Mux2_1_ch1,Mux2_1_ch2,Mux2_1_ch3,Mux2_1_ch4,Mux2_1_ch5,Mux2_1_ch6
6.53,0,2.86830139,0,16.0388336,0,0
6.535,0,2.86830139,0,16.0599976,0,0
6.54,0,2.86830139,0,16.0811768,0,0
6.545,0,2.86830139,0,16.102356,0,0
6.55,0,2.86830139,0,16.1235352,0,0
6.555,0,2.86830139,0,16.1446991,0,0
6.56,0,2.86830139,0,16.1658783,0,0
6.565,0,2.86830139,0,16.1870575,0,0
6.57,0,2.86830139,0,16.2082214,0,0
6.575,0,2.86830139,0,16.2294006,0,0
6.58,0,2.86830139,0,16.2505798,0,0
6.585,0,2.86830139,0,16.2717438,0,0
6.59,0,2.86830139,0,16.292923,0,0
6.595,0,2.86830139,0,16.3141022,0,0
6.6,0,2.86830139,0,16.3352661,0,0
6.605,0,2.86830139,0,16.3564453,0,0
6.61,0,2.86830139,0,16.3776245,0,0
6.615,0,2.86830139,0,16.3988037,0,0
6.62,0,2.86830139,0,16.4199677,0,0
6.625,0,2.86830139,0,16.4411469,0,0
6.63,0,2.86830139,0,16.462326,0,0
6.635,0,2.86830139,0,16.48349,0,0
6.64,0,2.86830139,0,16.5046692,0,0
6.645,0,2.86830139,0,16.5258484,0,0
6.65,0,2.86830139,0,16.5470123,0,0
6.655,0,2.86830139,0,16.5681915,0,0
6.66,0,2.86830139,0,16.5893707,0,0
6.665,0,2.86830139,0,16.6105347,0,0
6.67,0,2.86830139,0,16.6317139,0,0
6.675,0,2.86830139,0,16.6528931,0,0
6.68,0,2.86830139,0,16.6740723,0,0
6.685,0,2.86830139,0,16.6952362,0,0
6.69,0,2.86830139,0,16.7164154,0,0
6.695,0,2.86830139,0,16.7375946,0,0
6.7,0,2.86830139,0,16.7587585,0,0
6.705,0,2.86830139,0,16.7799377,0,0
6.71,0,2.86830139,0,16.8011169,0,0
6.715,0,2.86830139,0,16.8222809,0,0
6.72,0,2.86830139,0,16.8434601,0,0
6.725,0,2.86830139,0,16.8646393,0,0
6.73,0,2.86830139,0,16.8858032,0,0
6.735,0,2.86830139,0,16.9069824,0,0
6.74,0,2.86830139,0,16.9281616,0,0
6.745,0,2.86830139,0,16.9493408,0,0
6.75,0,2.86830139,0,16.9705048,0,0
6.755,0,2.86830139,0,16.991684,0,0
6.76,0,2.86830139,0,17.0128479,0,0
6.765,0,2.86830139,0,17.0340271,0,0
6.77,0,2.86830139,0,17.0552063,0,0
6.775,0,2.86830139,0,17.0763855,0,0
6.78,0,2.86830139,0,17.0975494,0,0
6.785,0,2.86830139,0,17.1187286,0,0
6.79,0,2.86830139,0,17.1399078,0,0
6.795,0,2.86830139,0,17.1610718,0,0
6.8,0,2.86830139,0,17.182251,0,0
6.805,0,2.86830139,0,17.2034302,0,0
6.81,0,2.86830139,0,17.2246094,0,0
6.815,0,2.86830139,0,17.2457733,0,0
6.82,0,2.86830139,0,17.2669525,0,0
6.825,0,2.86830139,0,17.2881165,0,0
6.83,0,2.86830139,0,17.3092957,0,0
6.835,0,2.86830139,0,17.3304749,0,0
6.84,0,2.86830139,0,17.3516541,0,0
6.845,0,2.86830139,0,17.372818,0,0
6.85,0,2.86830139,0,17.3939972,0,0
6.855,0,2.86830139,0,17.4151764,0,0
6.86,0,2.86830139,0,17.4363403,0,0
6.865,0,2.86830139,0,17.4575195,0,0
6.87,0,2.86830139,0,17.4786987,0,0
6.875,0,2.86830139,0,17.4998627,0,0
6.88,0,2.86830139,0,17.5210419,0,0
6.885,0,2.86830139,0,17.5422211,0,0
6.89,0,2.86830139,0,17.563385,0,0
6.895,0,2.86830139,0,17.5845642,0,0
6.9,0,2.86830139,0,17.6057434,0,0
6.905,0,2.86830139,0,17.6269226,0,0
6.91,0,2.86830139,0,17.6480865,0,0
6.915,0,2.86830139,0,17.6692657,0,0
6.92,0,2.86830139,0,17.6904449,0,0
6.925,0,2.86830139,0,17.7116089,0,0
6.93,0,2.86830139,0,17.7327881,0,0
6.935,0,2.86830139,0,17.7539673,0,0
6.94,0,2.86830139,0,17.7751312,0,0
6.945,0,2.86830139,0,17.7963104,0,0
6.95,0,2.86830139,0,17.8174896,0,0
6.955,0,2.86830139,0,17.8386536,0,0
6.96,0,2.86830139,0,17.8598328,0,0
6.965,0,2.86830139,0,17.881012,0,0
6.97,0,2.86830139,0,17.9021912,0,0
6.975,0,2.86830139,0,17.9233551,0,0
6.98,0,2.86830139,0,17.9445343,0,0
6.985,0,2.86830139,0,17.9657135,0,0
6.99,0,2.86830139,0,17.9868774,0,0
6.995,0,2.86830139,0,18.0080566,0,0
7,0,2.86830139,0,18.0292358,0,0
7.005,0,2.86830139,0,18.0503998,0,0
7.01,0,2.86830139,0,18.071579,0,0
7.015,0,2.86830139,0,18.0927582,0,0
7.02,0,2.86830139,0,18.1139221,0,0
7.025,0,2.86830139,0,18.1351013,0,0
7.03,0,2.86830139,0,18.1562805,0,0
7.035,0,2.86830139,0,18.1774597,0,0
7.04,0,2.86830139,0,18.1986237,0,0
7.045,0,2.86830139,0,18.2198029,0,0
7.05,0,2.86830139,0,18.2409821,0,0
7.055,0,2.86830139,0,18.262146,0,0
7.06,0,2.86830139,0,18.2833252,0,0
7.065,0,2.86830139,0,18.3045044,0,0
7.07,0,2.86830139,0,18.3256683,0,0
7.075,0,2.86830139,0,18.3468475,0,0
7.08,0,2.86830139,0,18.3680267,0,0
7.085,0,2.86830139,0,18.3891907,0,0
7.09,0,2.86830139,0,18.4103699,0,0
7.095,0,2.86830139,0,18.4315491,0,0
7.1,0,2.86830139,0,18.4527283,0,0
7.105,0,2.86830139,0,18.4738922,0,0
7.11,0,2.86830139,0,18.4950714,0,0
7.115,0,2.86830139,0,18.5162506,0,0
7.12,0,2.86830139,0,18.5374146,0,0
7.125,0,2.86830139,0,18.5585938,0,0
7.13,0,2.86830139,0,18.5797729,0,0
7.135,0,2.86830139,0,18.6009369,0,0
7.14,0,2.86830139,0,18.6221161,0,0
7.145,0,2.86830139,0,18.6432953,0,0
7.15,0,2.86830139,0,18.6644592,0,0
7.155,0,2.86830139,0,18.6856384,0,0
7.16,0,2.86830139,0,18.7068176,0,0
7.165,0,2.86830139,0,18.7279968,0,0
7.17,0,2.86830139,0,18.7491608,0,0
7.175,0,2.86830139,0,18.77034,0,0
7.18,0,2.86830139,0,18.7915192,0,0
7.185,0,2.86830139,0,18.8126831,0,0
7.19,0,2.86830139,0,18.8338623,0,0
7.195,0,2.86830139,0,18.8550415,0,0
7.2,0,2.86830139,0,18.8762054,0,0
7.205,0,2.86830139,0,18.8973846,0,0
7.21,0,2.86830139,0,18.9185638,0,0
7.215,0,2.86830139,0,18.9397278,0,0
7.22,0,2.86830139,0,18.960907,0,0
7.225,0,2.86830139,0,18.9820862,0,0
7.23,0,2.86830139,0,19.0032654,0,0
7.235,0,2.86830139,0,19.0244293,0,0
7.24,0,2.86830139,0,19.0456085,0,0
7.245,0,2.86830139,0,19.0667877,0,0
7.25,0,2.86830139,0,19.0879517,0,0
7.255,0,2.86830139,0,19.1091309,0,0
7.26,0,2.86830139,0,19.1303101,0,0
7.265,0,2.86830139,0,19.151474,0,0
7.27,0,2.86830139,0,19.1726532,0,0
7.275,0,2.86830139,0,19.1938324,0,0
7.28,0,2.86830139,0,19.2149963,0,0
7.285,0,2.86830139,0,19.2361755,0,0
7.29,0,2.86830139,0,19.2573547,0,0
7.295,0,2.86830139,0,19.2785339,0,0
7.3,0,2.86830139,0,19.2996979,0,0
7.305,0,2.86830139,0,19.3208771,0,0
7.31,0,2.86830139,0,19.3420563,0,0
7.315,0,2.86830139,0,19.3632202,0,0
7.32,0,2.86830139,0,19.3843994,0,0
7.325,0,2.86830139,0,19.4055786,0,0
7.33,0,2.86830139,0,19.4267426,0,0
7.335,0,2.86830139,0,19.4479218,0,0
7.34,0,2.86830139,0,19.469101,0,0
7.345,0,2.86830139,0,19.4902649,0,0
7.35,0,2.86830139,0,19.5114441,0,0
7.355,0,2.86830139,0,19.5326233,0,0
7.36,0,2.86830139,0,19.5538025,0,0
7.365,0,2.86830139,0,19.5749664,0,0
7.37,0,2.86830139,0,19.5961456,0,0
7.375,0,2.86830139,0,19.6173096,0,0
7.38,0,2.86830139,0,19.6384888,0,0
7.385,0,2.86830139,0,19.659668,0,0
7.39,0,2.86830139,0,19.6808472,0,0
7.395,0,2.86830139,0,19.7020111,0,0
7.4,0,2.86830139,0,19.7231903,0,0
7.405,0,2.86830139,0,19.7443695,0,0
7.41,0,2.86830139,0,19.7655334,0,0
7.415,0,2.86830139,0,19.7867126,0,0
7.42,0,2.86830139,0,19.8078918,0,0
7.425,0,2.86830139,0,19.829071,0,0
7.43,0,2.86830139,0,19.850235,0,0
7.435,0,2.86830139,0,19.8714142,0,0
7.44,0,2.86830139,0,19.8925781,0,0
7.445,0,2.86830139,0,19.9137573,0,0
7.45,0,2.86830139,0,19.9349365,0,0
7.455,0,2.86830139,0,19.9561157,0,0
7.46,0,2.86830139,0,19.9772797,0,0
7.465,0,2.86830139,0,19.9984589,0,0
7.47,0,2.86830139,0,20.0196381,0,0
7.475,0,2.86830139,0,20.040802,0,0
7.48,0,2.86830139,0,20.0619812,0,0
7.485,0,2.86830139,0,20.0831604,0,0
7.49,0,2.86830139,0,20.1043396,0,0
7.495,0,2.86830139,0,20.1255035,0,0
7.5,0,2.86830139,0,20.1466827,0,0
7.505,0,2.86830139,0,20.1678467,0,0
7.51,0,2.86830139,0,20.1890259,0,0
7.515,0,2.86830139,0,20.2102051,0,0
7.52,0,2.86830139,0,20.2313843,0,0
7.525,0,2.86830139,0,20.2525482,0,0
7.53,0,2.86830139,0,20.2737274,0,0
7.535,0,2.86830139,0,20.2949066,0,0
7.54,0,2.86830139,0,20.3160706,0,0
7.545,0,2.86830139,0,20.3372498,0,0
7.55,0,2.86830139,0,20.358429,0,0
7.555,0,2.86830139,0,20.3796082,0,0
7.56,0,2.86830139,0,20.4007721,0,0
7.565,0,2.86830139,0,20.4219513,0,0
7.57,0,2.86830139,0,20.4431152,0,0
7.575,0,2.86830139,0,20.4642944,0,0
7.58,0,2.86830139,0,20.4854736,0,0
7.585,0,2.86830139,0,20.5066528,0,0
7.59,0,2.86830139,0,20.5278168,0,0
7.595,0,2.86830139,0,20.548996,0,0
7.6,0,2.86830139,0,20.5701752,0,0
7.605,0,2.86830139,0,20.5913391,0,0
7.61,0,2.86830139,0,20.6125183,0,0
7.615,0,2.86830139,0,20.6336975,0,0
7.62,0,2.86830139,0,20.6548615,0,0
7.625,0,2.86830139,0,20.6760406,0,0
7.63,0,2.86830139,0,20.6972198,0,0
7.635,0,2.86830139,0,20.7183838,0,0
7.64,0,2.86830139,0,20.739563,0,0
7.645,0,2.86830139,0,20.7607422,0,0
7.65,0,2.86830139,0,20.7819214,0,0
7.655,0,2.86830139,0,20.8030853,0,0
7.66,0,2.86830139,0,20.8242645,0,0
7.665,0,2.86830139,0,20.8454437,0,0
7.67,0,2.86830139,0,20.8666077,0,0
7.675,0,2.86830139,0,20.8877869,0,0
7.68,0,2.86830139,0,20.9089661,0,0
7.685,0,2.86830139,0,20.93013,0,0
7.69,0,2.86830139,0,20.9513092,0,0
7.695,0,2.86830139,0,20.9724884,0,0
7.7,0,2.86830139,0,20.9936523,0,0
7.705,0,2.86830139,0,21.0148315,0,0
7.71,0,2.86830139,0,21.0360107,0,0
7.715,0,2.86830139,0,21.0571899,0,0
7.72,0,2.86830139,0,21.0783539,0,0
7.725,0,2.86830139,0,21.0995331,0,0
7.73,0,2.86830139,0,21.1207123,0,0
7.735,0,2.86830139,0,21.1418762,0,0
7.74,0,2.86830139,0,21.1630554,0,0
7.745,0,2.86830139,0,21.1842346,0,0
7.75,0,2.86830139,0,21.2053986,0,0
7.755,0,2.86830139,0,21.2265778,0,0
7.76,0,2.86830139,0,21.247757,0,0
7.765,0,2.86830139,0,21.2689209,0,0
7.77,0,2.86830139,0,21.2901001,0,0
7.775,0,2.86830139,0,21.3112793,0,0
7.78,0,2.86830139,0,21.3324585,0,0
7.785,0,2.86830139,0,21.3536224,0,0
7.79,0,2.86830139,0,21.3748016,0,0
7.795,0,2.86830139,0,21.3959808,0,0
7.8,0,2.86830139,0,21.4171448,0,0
7.805,0,2.86830139,0,21.438324,0,0
7.81,0,2.86830139,0,21.4595032,0,0
7.815,0,2.86830139,0,21.4806671,0,0
7.82,0,2.86830139,0,21.5018463,0,0
7.825,0,2.86830139,0,21.5230255,0,0
7.83,0,2.86830139,0,21.5441895,0,0
7.835,0,2.86830139,0,21.5653687,0,0
7.84,0,2.86830139,0,21.5865479,0,0
7.845,0,2.86830139,0,21.6077271,0,0
7.85,0,2.86830139,0,21.628891,0,0
7.855,0,2.86830139,0,21.6500702,0,0
7.86,0,2.86830139,0,21.6712494,0,0
7.865,0,2.86830139,0,21.6924133,0,0
7.87,0,2.86830139,0,21.7135925,0,0
7.875,0,2.86830139,0,21.7347717,0,0
7.88,0,2.86830139,0,21.7559357,0,0
7.885,0,2.86830139,0,21.7771149,0,0
7.89,0,2.86830139,0,21.7982941,0,0
7.895,0,2.86830139,0,21.819458,0,0
7.9,0,2.86830139,0,21.8406372,0,0
7.905,0,2.86830139,0,21.8618164,0,0
7.91,0,2.86830139,0,21.8829803,0,0
7.915,0,2.86830139,0,21.9041595,0,0
7.92,0,2.86830139,0,21.9253387,0,0
7.925,0,2.86830139,0,21.9465179,0,0
7.93,0,2.86830139,0,21.9676819,0,0
7.935,0,2.86830139,0,21.9888611,0,0
7.94,0,2.86830139,0,22.0100403,0,0
7.945,0,2.86830139,0,22.0312042,0,0
7.95,0,2.86830139,0,22.0523834,0,0
7.955,0,2.86830139,0,22.0735626,0,0
7.96,0,2.86830139,0,22.0947266,0,0
7.965,0,2.86830139,0,22.1159058,0,0
7.97,0,2.86830139,0,22.137085,0,0
7.975,0,2.86830139,0,22.1582489,0,0
7.98,0,2.86830139,0,22.1794281,0,0
7.985,0,2.86830139,0,22.2006073,0,0
7.99,0,2.86830139,0,22.2217865,0,0
7.995,0,2.86830139,0,22.2429504,0,0
8,0,2.86830139,0,22.2641296,0,0
8.005,0,2.86830139,0,22.2853088,0,0
8.01,0,2.86830139,0,22.3064728,0,0
8.015,0,2.86830139,0,22.327652,0,0
8.02,0,2.86830139,0,22.3488312,0,0
8.025,0,2.86830139,0,22.3699951,0,0
8.03,0,2.86830139,0,22.3869476,0,0
8.035,0,2.86830139,0,22.4123535,0,0
8.04,0,2.86830139,0,22.4335175,0,0
8.045,0,2.86830139,0,22.4546967,0,0
8.05,0,2.86830139,0,22.4758759,0,0
8.055,0,2.86830139,0,22.4970551,0,0
8.06,0,2.86830139,0,22.518219,0,0
8.065,0,2.86830139,0,22.5351562,0,0
8.07,0,2.86830139,0,22.5605774,0,0
8.075,0,2.86830139,0,22.5775146,0,0
8.08,0,2.86830139,0,22.6029205,0,0
8.085,0,2.86830139,0,22.6240997,0,0
8.09,0,2.86830139,0,22.6452637,0,0
8.095,0,2.86830139,0,22.6664429,0,0
8.1,0,2.86830139,0,22.6876221,0,0
8.105,0,2.86830139,0,22.708786,0,0
8.11,0,2.86830139,0,22.7257385,0,0
8.115,0,2.86830139,0,22.7511444,0,0
8.12,0,2.86830139,0,22.7723083,0,0
8.125,0,2.86830139,0,22.7934875,0,0
8.13,0,2.86830139,0,22.8146667,0,0
8.135,0,2.86830139,0,22.8358459,0,0
8.14,-4.965271,2.86830139,-4.965271,22.8570099,-4.965271,-4.965271
8.145,-4.965271,2.86830139,-4.965271,22.8781891,0,-4.965271
8.15,-4.8996582,2.86830139,-4.8996582,22.8993683,-4.8996582,-4.8996582
8.155,-4.69311523,2.86830139,-4.69311523,22.9163055,-4.69311523,-4.69311523
8.16,-4.69311523,2.86830139,-4.61376953,22.9417114,-4.61376953,-4.61376953
8.165,-4.69311523,2.86830139,-4.54760742,22.9628906,-4.54760742,-4.54760742
8.17,-4.69311523,2.86830139,-4.48156738,22.9840546,-4.48156738,-4.48156738
8.175,-4.69311523,2.86830139,-4.41540527,23.0052338,-4.41540527,-4.41540527
8.18,-4.63977051,2.86830139,-4.63977051,23.026413,-4.63977051,-4.63977051
8.185,-4.63977051,2.86830139,-4.63586426,23.0475769,-4.63586426,-4.63586426
8.19,-4.63977051,2.86830139,-4.63269043,23.0645294,-4.63269043,-4.63269043
8.195,-4.63977051,2.86830139,-4.62792969,23.0899353,-4.62792969,-4.62792969
8.2,-5.11938477,2.86830139,-5.11938477,23.1111145,-5.11938477,-5.11938477
8.205,-5.11938477,2.86830139,-5.13537598,23.1322784,-5.13537598,-5.13537598
8.21,-5.11938477,2.86830139,-5.15130615,23.1534576,-5.15130615,-5.15130615
8.215,-5.11938477,2.86830139,-5.16723633,23.1746368,-5.16723633,-5.16723633
8.22,-5.69592285,2.86830139,-5.69592285,23.1958008,-5.69592285,-5.69592285
8.225,-5.3883667,2.86830139,-5.3883667,23.21698,-5.3883667,-5.3883667
8.23,-5.62884521,2.86830139,-5.62884521,23.2381592,-5.62884521,-5.62884521
8.235,-5.62884521,2.86830139,-5.75195312,23.2593231,-5.75195312,-5.75195312
8.24,-5.43469238,2.86830139,-5.43469238,23.2805023,-5.43469238,-5.43469238
8.245,-5.09405518,2.86830139,-5.09405518,23.3016815,-5.09405518,-5.09405518
8.25,-5.09405518,2.86830139,-5.04119873,23.3228455,-5.04119873,-5.04119873
8.255,-5.09405518,2.86830139,-4.98834229,23.3440247,-4.98834229,-4.98834229
8.26,-5.44311523,2.86830139,-5.44311523,23.3652039,-5.44311523,-5.44311523
8.265,-5.15100098,2.86830139,-5.15100098,23.3863831,-5.15100098,-5.15100098
8.27,-5.15100098,2.86830139,-5.10565186,23.407547,-5.10565186,-5.10565186
8.275,-5.15100098,2.86830139,-5.06030273,23.4287262,-5.06030273,-5.06030273
8.28,-5.03100586,2.86830139,-5.03100586,23.4499054,-5.03100586,-5.03100586
8.285,-4.75177002,2.86830139,-4.75177002,23.4710693,-4.75177002,-4.75177002
8.29,-4.75177002,2.86830139,-4.71508789,23.4922485,-4.71508789,-4.71508789
8.295,-4.75177002,2.86830139,-4.6784668,23.5134277,-4.6784668,-4.6784668
8.3,-5.10656738,2.86830139,-5.10656738,23.5345917,-5.10656738,-5.10656738
8.305,-5.15533447,2.86830139,-5.15533447,23.5557709,-5.15533447,-5.15533447
8.31,-5.15533447,2.86830139,-5.16290283,23.5769501,-5.16290283,-5.16290283
8.315,-5.15533447,2.86830139,-5.17047119,23.598114,-5.17047119,-5.17047119
8.32,-5.15533447,2.86830139,-5.17803955,23.6192932,-5.17803955,-5.17803955
8.325,-5.15533447,2.86830139,-5.18560791,23.6404724,-5.18560791,-5.18560791
8.33,-5.46948242,2.86830139,-5.46948242,23.6616516,-5.46948242,-5.46948242
8.335,-4.83435059,2.86830139,-4.83435059,23.6828156,-4.83435059,-4.83435059
8.34,-5.07214355,2.86830139,-5.07214355,23.7039948,-5.07214355,-5.07214355
8.345,-5.44366455,2.86830139,-5.44366455,23.725174,-5.44366455,-5.44366455
8.35,-5.44366455,2.86830139,-5.50708008,23.7463379,-5.50708008,-5.50708008
8.355,-5.44366455,2.86830139,-5.57043457,23.7675171,-5.57043457,-5.57043457
8.36,-5.44366455,2.86830139,-5.63391113,23.7886963,-5.63391113,-5.63391113
8.365,-5.44366455,2.86830139,-5.69726562,23.8098602,-5.69726562,-5.69726562
8.37,-5.07452393,2.86830139,-5.07452393,23.8310394,-5.07452393,-5.07452393
8.375,-4.54302979,2.86830139,-4.54302979,23.8522186,-4.54302979,-4.54302979
8.38,-4.77471924,2.86830139,-4.77471924,23.8733826,-4.77471924,-4.77471924
8.385,-4.77471924,2.86830139,-4.80957031,23.8945618,-4.80957031,-4.80957031
8.39,-5.21228027,2.86830139,-5.21228027,23.915741,-5.21228027,-5.21228027
8.395,-5.45214844,2.86830139,-5.45214844,23.9369202,-5.45214844,-5.45214844
8.4,-5.45214844,2.86830139,-5.48828125,23.9580841,-5.48828125,-5.48828125
8.405,-5.45214844,2.86830139,-5.52441406,23.9792633,-5.52441406,-5.52441406
8.41,-5.38476562,2.86830139,-5.38476562,24.0004272,-5.38476562,-5.38476562
8.415,-5.40252686,2.86830139,-5.40252686,24.0216064,-5.40252686,-5.40252686
8.42,-5.40252686,2.86830139,-5.4052124,24.0427856,-5.4052124,-5.4052124
8.425,-5.40252686,2.86830139,-5.40789795,24.0639648,-5.40789795,-5.40789795
8.43,-5.14379883,2.86830139,-5.14379883,24.0851288,-5.14379883,-5.14379883
8.435,-5.28338623,2.86830139,-5.28338623,24.106308,-5.28338623,-5.28338623
8.44,-5.28338623,2.86830139,-5.30505371,24.1274872,-5.30505371,-5.30505371
8.445,-5.28338623,2.86830139,-5.32666016,24.1486511,-5.32666016,-5.32666016
8.45,-5.47540283,2.86830139,-5.47540283,24.1698303,-5.47540283,-5.47540283
8.455,-5.46252441,2.86830139,-5.46252441,24.1910095,-5.46252441,-5.46252441
8.46,-5.46252441,2.86830139,-5.46057129,24.2121887,-5.46057129,-5.46057129
8.465,-5.46252441,2.86830139,-5.45861816,24.2333527,-5.45861816,-5.45861816
8.47,-5.78424072,2.86830139,-5.78424072,24.2545319,-5.78424072,-5.78424072
8.475,-5.58532715,2.86830139,-5.58532715,24.2756958,-5.58532715,-5.58532715
8.48,-5.58532715,2.86830139,-5.55773926,24.296875,-5.55773926,-5.55773926
8.485,-5.58532715,2.86830139,-5.53027344,24.3180542,-5.53027344,-5.53027344
8.49,-6.33825684,2.86830139,-6.33825684,24.3392334,-6.33825684,-6.33825684
8.495,-6.34033203,2.86830139,-6.34033203,24.3603973,-6.34033203,-6.34033203
8.5,-6.34033203,2.86830139,-6.34069824,24.3815765,-6.34069824,-6.34069824
8.505,-6.34033203,2.86830139,-6.34094238,24.4027557,-6.34094238,-6.34094238
8.51,-5.64489746,2.86830139,-5.64489746,24.4239197,-5.64489746,-5.64489746
8.515,-5.4855957,2.86830139,-5.4855957,24.4450989,-5.4855957,-5.4855957
8.52,-5.4855957,2.86830139,-5.46356201,24.4662781,-5.46356201,-5.46356201
8.525,-5.4855957,2.86830139,-5.44152832,24.4874573,-5.44152832,-5.44152832
8.53,-5.3137207,2.86830139,-5.3137207,24.5086212,-5.3137207,-5.3137207
8.535,-5.0291748,2.86830139,-5.0291748,24.5298004,-5.0291748,-5.0291748
8.54,-5.0291748,2.86830139,-4.98217773,24.5509644,-4.98217773,-4.98217773
8.545,-5.0291748,2.86830139,-4.9352417,24.5721436,-4.9352417,-4.9352417
8.55,-5.10290527,2.86830139,-5.10290527,24.5933228,-5.10290527,-5.10290527
8.555,-5.27941895,2.86830139,-5.27941895,24.614502,-5.27941895,-5.27941895
8.56,-5.27941895,2.86830139,-5.30322266,24.6356659,-5.30322266,-5.30322266
8.565,-5.27941895,2.86830139,-5.32702637,24.6568451,-5.32702637,-5.32702637
8.57,-5.15966797,2.86830139,-5.15966797,24.6780243,-5.15966797,-5.15966797
8.575,-5.19543457,2.86830139,-5.19543457,24.6991882,-5.19543457,-5.19543457
8.58,-5.19543457,2.86830139,-5.20153809,24.7203674,-5.20153809,-5.20153809
8.585,-5.19543457,2.86830139,-5.2076416,24.7415466,-5.2076416,-5.2076416
8.59,-5.17840576,2.86830139,-5.17840576,24.7627258,-5.17840576,-5.17840576
8.595,-5.12036133,2.86830139,-5.12036133,24.7838898,-5.12036133,-5.12036133
8.6,-5.12036133,2.86830139,-5.10803223,24.805069,-5.10803223,-5.10803223
8.605,-5.12036133,2.86830139,-5.09564209,24.8262329,-5.09558105,-5.09558105
8.61,-4.83276367,2.86830139,-4.83276367,24.8474121,-4.83276367,-4.83276367
8.615,-4.76062012,2.86830139,-4.76062012,24.8685913,-4.76062012,-4.76062012
8.62,-4.76062012,2.86830139,-4.74938965,24.8897705,-4.74938965,-4.74938965
8.625,-4.76062012,2.86830139,-4.73822021,24.9109344,-4.73822021,-4.73822021
8.63,-4.88146973,2.86830139,-4.88146973,24.9321136,-4.88146973,-4.88146973
8.635,-5.07958984,2.86830139,-5.07958984,24.9532928,-5.07958984,-5.07958984
8.64,-5.07958984,2.86830139,-5.10864258,24.9744568,-5.10864258,-5.10864258
8.645,-5.07958984,2.86830139,-5.13757324,24.995636,-5.13757324,-5.13757324
8.65,-5.0057373,2.86830139,-5.0057373,25.0168152,-5.0057373,-5.0057373
8.655,-4.8192749,2.86830139,-4.8192749,25.0379944,-4.8192749,-4.8192749
8.66,-4.8192749,2.86830139,-4.79345703,25.0591583,-4.79345703,-4.79345703
8.665,-4.8192749,2.86830139,-4.7677002,25.0803375,-4.7677002,-4.7677002
8.67,-4.79187012,2.86830139,-4.79187012,25.1015015,-4.79187012,-4.79187012
8.675,-4.63366699,2.86830139,-4.63366699,25.1226807,-4.63366699,-4.63366699
8.68,-4.63366699,2.86830139,-4.60913086,25.1438599,-4.60913086,-4.60913086
8.685,-4.63366699,2.86830139,-4.58459473,25.1650391,-4.58459473,-4.58459473
8.69,-4.76879883,2.86830139,-4.76879883,25.186203,-4.76879883,-4.76879883
8.695,-4.75463867,2.86830139,-4.75463867,25.2073822,-4.75463867,-4.75463867
8.7,-4.73150635,2.86830139,-4.73150635,25.2285614,-4.73150635,-4.73150635
8.705,-4.73150635,2.86830139,-4.72839355,25.2497253,-4.72839355,-4.72839355
8.71,-4.52520752,2.86830139,-4.52520752,25.2709045,-4.52520752,-4.52520752
8.715,-4.52520752,2.86830139,-4.49755859,25.2920837,-4.49755859,-4.49755859
8.72,-4.52520752,2.86830139,-4.46990967,25.3132629,-4.46990967,-4.46990967
8.725,-4.52520752,2.86830139,-4.44226074,25.3344269,-4.44226074,-4.44226074
8.73,-4.52520752,2.86830139,-4.41461182,25.3556061,-4.41461182,-4.41461182
8.735,-4.52520752,2.86830139,-4.38696289,25.37677,-4.38696289,-4.38696289
8.74,-4.64776611,2.86830139,-4.64776611,25.3979492,0,0
8.745,-4.79589844,2.86830139,-4.79589844,25.4191284,0,0
8.75,-4.73242188,2.86830139,-4.73242188,25.4403076,0,0
8.755,-4.46160889,2.86830139,-4.46160889,25.4614716,0,0
8.76,-4.68286133,2.86830139,-4.68286133,25.4826508,0,0
8.765,-4.68286133,2.86830139,-4.71520996,25.5038147,0,0
8.77,-4.68286133,2.86830139,-4.74755859,25.5249939,0,0
8.775,-4.68286133,2.86830139,-4.77990723,25.5461731,0,0
8.78,-4.81774902,2.86830139,-4.81774902,25.5673523,0,0
8.785,-4.75756836,2.86830139,-4.75756836,25.5885162,0,0
8.79,-4.75756836,2.86830139,-4.74829102,25.6096954,0,0
8.795,-4.75756836,2.86830139,-4.7388916,25.6308746,0,0
8.8,-4.78070068,2.86830139,-4.78070068,25.6520386,0,0
8.805,-4.5715332,2.86830139,-4.5715332,25.6732178,0,0
8.81,-4.5715332,2.86830139,-4.5390625,25.694397,0,0
8.815,-4.5715332,2.86830139,-4.5065918,25.7155762,0,0
8.82,-4.55767822,2.86830139,-4.55767822,25.7367401,0,0
8.825,-4.52703857,2.86830139,-4.52703857,25.7579193,0,0
8.83,-4.52703857,2.86830139,-4.52258301,25.7790833,0,0
8.835,-4.52703857,2.86830139,-4.51806641,25.8002625,0,0
8.84,-4.50927734,2.86830139,-4.50927734,25.8214417,0,0
8.845,-4.65026855,2.86830139,-4.65026855,25.8426208,0,0
8.85,-4.65026855,2.86830139,-4.67150879,25.8637848,0,0
8.855,-4.65026855,2.86830139,-4.69274902,25.884964,0,0
8.86,-4.93066406,2.86830139,-4.93066406,25.9061432,0,0
8.865,-4.72406006,2.86830139,-4.72406006,25.9273071,0,0
8.87,-4.72406006,2.86830139,-4.6920166,25.9484863,0,0
8.875,-4.72406006,2.86830139,-4.65991211,25.9696655,0,0
