pc_time_iso,pc_time_unix,sender_ip,sender_port,source_id,seq,t_ms,flags,valid,deadman,move_en,speed_pct,fps_hz,x_m,y_m,z_m,yaw_deg,yaw_deg_unwrapped,yaw_rate_dps,crc_rx,crc_calc,crc_ok
2026-07-02T00:28:10.144+02:00,1782944890.144331,192.168.0.36,43182,1,1708,1529311,1,1,0,0,20,30,-0.160057,0.046425,-0.008542,-173.518799,-173.518692,-3.407588,DE74,DE74,1
2026-07-02T00:28:10.245+02:00,1782944890.245396,192.168.0.36,43182,1,1709,1529375,1,1,0,0,20,30,-0.162136,0.046274,-0.006289,-173.551468,-173.551361,-2.356000,5E60,5E60,1
2026-07-02T00:28:10.347+02:00,1782944890.347608,192.168.0.36,43182,1,1710,1529444,1,1,0,0,20,30,-0.163234,0.045773,-0.005049,-173.507782,-173.507675,-2.157588,0D9C,0D9C,1
2026-07-02T00:28:10.348+02:00,1782944890.348627,192.168.0.36,43182,1,1711,1529512,1,1,0,0,20,30,-0.163012,0.046215,-0.005559,-173.333481,-173.333374,1.767935,8665,8665,1
2026-07-02T00:28:10.449+02:00,1782944890.449593,192.168.0.36,43182,1,1712,1529584,1,1,0,0,20,30,-0.162490,0.046309,-0.006265,-173.286575,-173.286469,0.984746,AAFD,AAFD,1
2026-07-02T00:28:10.553+02:00,1782944890.553393,192.168.0.36,43182,1,1714,1529716,1,1,0,0,20,30,-0.162005,0.046537,-0.008167,-173.448456,-173.448364,-4.948936,2B15,2B15,1
2026-07-02T00:28:10.655+02:00,1782944890.655121,192.168.0.36,43182,1,1715,1529774,1,1,0,0,20,30,-0.162288,0.046630,-0.007663,-173.368240,-173.368134,-1.259136,0397,0397,1
2026-07-02T00:28:10.757+02:00,1782944890.757594,192.168.0.36,43182,1,1716,1529842,1,1,0,0,20,30,-0.162113,0.046595,-0.008069,-173.426498,-173.426392,0.774007,3EB6,3EB6,1
2026-07-02T00:28:10.758+02:00,1782944890.758587,192.168.0.36,43182,1,1717,1529914,1,1,0,0,20,30,-0.162355,0.046779,-0.007647,-173.471359,-173.471237,7.887019,501B,501B,1
2026-07-02T00:28:10.859+02:00,1782944890.859508,192.168.0.36,43182,1,1718,1529976,1,1,0,0,20,30,-0.161760,0.046486,-0.007007,-173.190811,-173.190674,8.287243,8187,8187,1
2026-07-02T00:28:10.961+02:00,1782944890.961945,192.168.0.36,43182,1,1719,1530043,1,1,0,0,20,30,-0.161899,0.046656,-0.007987,-173.546097,-173.545959,-4.861765,E070,E070,1
2026-07-02T00:28:11.064+02:00,1782944891.064603,192.168.0.36,43182,1,1721,1530180,1,1,0,0,20,30,-0.162799,0.046384,-0.005885,-173.556473,-173.556366,-1.135542,8E15,8E15,1
2026-07-02T00:28:11.064+02:00,1782944891.064603,192.168.0.36,43182,1,1722,1530242,1,1,0,0,20,30,-0.161825,0.046734,-0.008207,-173.425461,-173.425354,2.607537,5943,5943,1
2026-07-02T00:28:11.269+02:00,1782944891.269123,192.168.0.36,43182,1,1724,1530384,1,1,0,0,20,30,-0.162852,0.046138,-0.006346,-173.507141,-173.507019,-1.923077,5FEA,5FEA,1
2026-07-02T00:28:11.270+02:00,1782944891.270156,192.168.0.36,43182,1,1725,1530434,1,1,0,0,20,30,-0.162160,0.046331,-0.006257,-173.591995,-173.591873,-9.570850,2F79,2F79,1
2026-07-02T00:28:11.371+02:00,1782944891.371290,192.168.0.36,43182,1,1726,1530504,1,1,0,0,20,30,-0.162434,0.046656,-0.006016,-173.393814,-173.393692,2.254777,D7AB,D7AB,1
2026-07-02T00:28:11.473+02:00,1782944891.473378,192.168.0.36,43182,1,1727,1530573,1,1,0,0,20,30,-0.162990,0.045983,-0.004953,-173.269058,-173.268936,1.998798,90D4,90D4,1
2026-07-02T00:28:11.474+02:00,1782944891.474860,192.168.0.36,43182,1,1728,1530636,1,1,0,0,20,30,-0.163046,0.046414,-0.005560,-173.375549,-173.375412,2.255040,4B2C,4B2C,1
2026-07-02T00:28:11.576+02:00,1782944891.576571,192.168.0.36,43182,1,1729,1530705,1,1,0,0,20,30,-0.163950,0.045648,-0.004891,-173.221939,-173.221802,2.874579,4A41,4A41,1
2026-07-02T00:28:11.678+02:00,1782944891.678549,192.168.0.36,43182,1,1730,1530772,1,1,0,0,20,30,-0.163261,0.046260,-0.005300,-173.594238,-173.594086,-5.018116,1946,1946,1
2026-07-02T00:28:11.680+02:00,1782944891.680063,192.168.0.36,43182,1,1731,1530841,1,1,0,0,20,30,-0.162951,0.045983,-0.005281,-173.260773,-173.260620,3.556148,1188,1188,1
2026-07-02T00:28:11.890+02:00,1782944891.890194,192.168.0.36,43182,1,1733,1530977,1,1,0,0,20,30,-0.163556,0.046196,-0.005473,-173.540283,-173.540100,-1.556749,0DB8,0DB8,1
2026-07-02T00:28:11.895+02:00,1782944891.895386,192.168.0.36,43182,1,1734,1531036,1,1,0,0,20,30,-0.162633,0.046137,-0.005299,-173.415482,-173.415298,2.503695,556C,556C,1
2026-07-02T00:28:11.986+02:00,1782944891.986064,192.168.0.36,43182,1,1735,1531106,1,1,0,0,20,30,-0.163531,0.046223,-0.005059,-173.409348,-173.409164,-2.439212,E249,E249,1
2026-07-02T00:28:12.089+02:00,1782944892.089396,192.168.0.36,43182,1,1736,1531174,1,1,0,0,20,30,-0.163222,0.046473,-0.005130,-173.529037,-173.528854,-6.642731,A950,A950,1
2026-07-02T00:28:12.090+02:00,1782944892.090863,192.168.0.36,43182,1,1737,1531236,1,1,0,0,20,30,-0.162564,0.046539,-0.005610,-173.398361,-173.398178,3.428150,C390,C390,1
2026-07-02T00:28:12.293+02:00,1782944892.293038,192.168.0.36,43182,1,1739,1531373,1,1,0,0,20,30,-0.162989,0.046480,-0.005348,-173.571503,-173.571320,-5.165780,826D,826D,1
2026-07-02T00:28:12.396+02:00,1782944892.396954,192.168.0.36,43182,1,1741,1531505,1,1,0,0,20,30,-0.163347,0.046479,-0.004995,-173.522522,-173.522339,0.438765,7EAA,7EAA,1
2026-07-02T00:28:12.498+02:00,1782944892.498383,192.168.0.36,43182,1,1742,1531575,1,1,0,0,20,30,-0.163441,0.046099,-0.005067,-173.480637,-173.480438,1.512136,0E53,0E53,1
2026-07-02T00:28:12.599+02:00,1782944892.599503,192.168.0.36,43182,1,1744,1531707,1,1,0,0,20,30,-0.162660,0.046235,-0.005270,-173.563629,-173.563431,-0.304104,640B,640B,1
2026-07-02T00:28:12.702+02:00,1782944892.702588,192.168.0.36,43182,1,1745,1531779,1,1,0,0,20,30,-0.161357,0.046403,-0.006815,-173.578934,-173.578735,2.998720,B89C,B89C,1
2026-07-02T00:28:12.703+02:00,1782944892.703597,192.168.0.36,43182,1,1746,1531839,1,1,0,0,20,30,-0.160990,0.046546,-0.007939,-173.400726,-173.400528,5.284896,ACEB,ACEB,1
2026-07-02T00:28:12.805+02:00,1782944892.805180,192.168.0.36,43182,1,1747,1531902,1,1,0,0,20,30,-0.160151,0.046926,-0.009209,-173.578369,-173.578171,6.066017,4A44,4A44,1
2026-07-02T00:28:12.806+02:00,1782944892.806224,192.168.0.36,43182,1,1748,1531969,1,1,0,0,20,30,-0.159591,0.047431,-0.009805,-173.735382,-173.735184,-3.876852,88A3,88A3,1
2026-07-02T00:28:12.907+02:00,1782944892.907073,192.168.0.36,43182,1,1749,1532037,1,1,0,0,20,30,-0.160232,0.047237,-0.008885,-173.680359,-173.680176,5.417387,04DB,04DB,1
2026-07-02T00:28:13.010+02:00,1782944893.010382,192.168.0.36,43182,1,1750,1532105,1,1,0,0,20,30,-0.160686,0.046612,-0.008052,-173.757614,-173.757416,-7.170774,8FDD,8FDD,1
2026-07-02T00:28:13.010+02:00,1782944893.010382,192.168.0.36,43182,1,1751,1532173,1,1,0,0,20,30,-0.160720,0.046707,-0.007799,-173.542007,-173.541809,6.932039,950A,950A,1
2026-07-02T00:28:13.112+02:00,1782944893.112298,192.168.0.36,43182,1,1752,1532236,1,1,0,0,20,30,-0.159824,0.047504,-0.008787,-173.707718,-173.707520,0.676415,6CA0,6CA0,1
2026-07-02T00:28:13.214+02:00,1782944893.214860,192.168.0.36,43182,1,1753,1532302,1,1,0,0,20,30,-0.160747,0.046774,-0.007662,-173.600876,-173.600677,7.986111,01D3,01D3,1
2026-07-02T00:28:13.215+02:00,1782944893.215880,192.168.0.36,43182,1,1754,1532368,1,1,0,0,20,30,-0.160068,0.047593,-0.008964,-173.781494,-173.781296,-9.650000,404C,404C,1
2026-07-02T00:28:13.317+02:00,1782944893.317491,192.168.0.36,43182,1,1755,1532437,1,1,0,0,20,30,-0.160905,0.046771,-0.008077,-173.701859,-173.701660,1.663701,096D,096D,1
2026-07-02T00:28:13.419+02:00,1782944893.419254,192.168.0.36,43182,1,1756,1532505,1,1,0,0,20,30,-0.160468,0.046964,-0.008444,-173.651108,-173.650909,2.391720,6637,6637,1
2026-07-02T00:28:13.420+02:00,1782944893.420351,192.168.0.36,43182,1,1757,1532575,7,1,1,1,20,30,-0.160591,0.046641,-0.008171,-173.759064,-173.758850,2.210566,08CD,08CD,1
2026-07-02T00:28:13.623+02:00,1782944893.623606,192.168.0.36,43182,1,1759,1532707,7,1,1,1,20,30,-0.159979,0.047777,-0.008761,-173.939575,-173.939346,-6.876154,8404,8404,1
2026-07-02T00:28:13.625+02:00,1782944893.625111,192.168.0.36,43182,1,1760,1532769,7,1,1,1,20,30,-0.160402,0.046709,-0.008740,-173.628296,-173.628067,-2.250977,8291,8291,1
2026-07-02T00:28:13.726+02:00,1782944893.726392,192.168.0.36,43182,1,1761,1532843,7,1,1,1,20,30,-0.160183,0.046839,-0.008914,-173.738342,-173.738098,4.631798,7F10,7F10,1
2026-07-02T00:28:13.829+02:00,1782944893.829013,192.168.0.36,43182,1,1763,1532969,7,1,1,1,20,30,-0.160877,0.047003,-0.008064,-173.743225,-173.742996,0.307234,A74A,A74A,1
2026-07-02T00:28:13.931+02:00,1782944893.931724,192.168.0.36,43182,1,1764,1533038,7,1,1,1,20,30,-0.160761,0.047521,-0.008013,-173.813736,-173.813507,0.485319,B0DC,B0DC,1
2026-07-02T00:28:13.932+02:00,1782944893.932820,192.168.0.36,43182,1,1765,1533101,7,1,1,1,20,30,-0.160926,0.047082,-0.008021,-173.780060,-173.779831,0.910455,54E1,54E1,1
2026-07-02T00:28:14.034+02:00,1782944894.034396,192.168.0.36,43182,1,1766,1533168,7,1,1,1,20,30,-0.160833,0.047021,-0.007984,-173.750839,-173.750626,-1.026104,1339,1339,1
2026-07-02T00:28:14.136+02:00,1782944894.136843,192.168.0.36,43182,1,1767,1533234,7,1,1,1,20,30,-0.160613,0.047300,-0.008464,-174.091095,-174.090897,-4.075175,B051,B051,1
2026-07-02T00:28:14.137+02:00,1782944894.137747,192.168.0.36,43182,1,1768,1533300,7,1,1,1,20,30,-0.160898,0.046818,-0.007947,-173.887222,-173.887024,1.496269,E806,E806,1
2026-07-02T00:28:14.239+02:00,1782944894.239167,192.168.0.36,43182,1,1769,1533373,7,1,1,1,20,30,-0.160022,0.046834,-0.008829,-173.739502,-173.739319,7.212625,0BE2,0BE2,1
2026-07-02T00:28:14.341+02:00,1782944894.341434,192.168.0.36,43182,1,1770,1533435,7,1,1,1,20,30,-0.161700,0.046672,-0.006839,-173.800049,-173.799866,-0.358398,61F4,61F4,1
2026-07-02T00:28:14.443+02:00,1782944894.443895,192.168.0.36,43182,1,1772,1533572,7,1,1,1,20,30,-0.162132,0.046323,-0.006692,-173.985397,-173.985214,-3.211207,E8BD,E8BD,1
2026-07-02T00:28:14.546+02:00,1782944894.546048,192.168.0.36,43182,1,1773,1533632,7,1,1,1,20,30,-0.161750,0.046725,-0.006911,-173.859100,-173.858902,-4.989083,366D,366D,1
2026-07-02T00:28:14.546+02:00,1782944894.546960,192.168.0.36,43182,1,1774,1533703,7,1,1,1,20,30,-0.161362,0.047106,-0.007283,-173.768036,-173.767838,2.070149,D6A9,D6A9,1
2026-07-02T00:28:14.648+02:00,1782944894.648780,192.168.0.36,43182,1,1775,1533773,7,1,1,1,20,30,-0.161465,0.047003,-0.007540,-173.873245,-173.873062,-2.463211,A93A,A93A,1
2026-07-02T00:28:14.750+02:00,1782944894.750871,192.168.0.36,43182,1,1776,1533836,7,1,1,1,20,30,-0.161268,0.047088,-0.007481,-173.701752,-173.701553,-0.421053,0F49,0F49,1
2026-07-02T00:28:14.752+02:00,1782944894.752388,192.168.0.36,43182,1,1777,1533905,7,1,1,1,20,20,-0.161032,0.047187,-0.007964,-173.805359,-173.805130,-3.139004,510F,510F,1
2026-07-02T00:28:14.956+02:00,1782944894.956026,192.168.0.36,43182,1,1779,1534039,7,1,1,1,20,30,-0.160535,0.047508,-0.008650,-174.052719,-174.052490,-1.452055,AAFD,AAFD,1
2026-07-02T00:28:14.957+02:00,1782944894.957026,192.168.0.36,43182,1,1780,1534111,7,1,1,1,20,30,-0.160505,0.047613,-0.008321,-174.101166,-174.100952,-4.015873,46BC,46BC,1
2026-07-02T00:28:15.058+02:00,1782944895.058559,192.168.0.36,43182,1,1781,1534172,7,1,1,1,20,30,-0.162285,0.046263,-0.006465,-173.773209,-173.772995,3.160061,71AE,71AE,1
2026-07-02T00:28:15.160+02:00,1782944895.160511,192.168.0.36,43182,1,1782,1534238,7,1,1,1,20,30,-0.161586,0.046576,-0.007668,-173.795135,-173.794937,-1.298635,ECD3,ECD3,1
2026-07-02T00:28:15.366+02:00,1782944895.366792,192.168.0.36,43182,1,1786,1534504,7,1,1,1,20,30,-0.160073,0.047152,-0.009451,-173.917114,-173.916901,-1.452830,CC6C,CC6C,1
2026-07-02T00:28:15.467+02:00,1782944895.467711,192.168.0.36,43182,1,1787,1534576,7,1,1,1,20,30,-0.160400,0.047546,-0.008469,-173.767685,-173.767471,-0.265677,B2E0,B2E0,1
2026-07-02T00:28:15.570+02:00,1782944895.570543,192.168.0.36,43182,1,1789,1534718,7,1,1,1,20,30,-0.162541,0.046291,-0.004860,-173.863785,-173.863571,-2.117232,530D,530D,1
2026-07-02T00:28:15.672+02:00,1782944895.672671,192.168.0.36,43182,1,1790,1534780,7,1,1,1,20,30,-0.163255,0.045682,-0.003723,-173.585373,-173.585159,3.762658,91DE,91DE,1
2026-07-02T00:28:15.673+02:00,1782944895.673758,192.168.0.36,43182,1,1791,1534847,7,1,1,1,20,30,-0.161549,0.046401,-0.006009,-173.750916,-173.750717,-2.729705,E1A0,E1A0,1
2026-07-02T00:28:15.979+02:00,1782944895.979841,192.168.0.36,43182,1,1795,1535110,7,1,1,1,20,30,-0.160646,0.047040,-0.006746,-173.826828,-173.826660,5.218639,8B15,8B15,1
2026-07-02T00:28:16.081+02:00,1782944896.081935,192.168.0.36,43182,1,1796,1535174,7,1,1,1,20,30,-0.162360,0.046616,-0.004717,-173.963928,-173.963776,-3.569728,B79B,B79B,1
2026-07-02T00:28:16.081+02:00,1782944896.081935,192.168.0.36,43182,1,1797,1535245,7,1,1,1,20,30,-0.163398,0.046181,-0.003544,-173.905609,-173.905457,-3.217391,2A8C,2A8C,1
2026-07-02T00:28:16.184+02:00,1782944896.184390,192.168.0.36,43182,1,1798,1535308,7,1,1,1,20,30,-0.161687,0.046625,-0.006623,-174.006943,-174.006805,-1.044979,2652,2652,1
2026-07-02T00:28:16.286+02:00,1782944896.286582,192.168.0.36,43182,1,1799,1535378,7,1,1,1,20,30,-0.159297,0.047696,-0.010570,-174.061432,-174.061295,-2.501577,AB3B,AB3B,1
2026-07-02T00:28:16.288+02:00,1782944896.288852,192.168.0.36,43182,1,1800,1535442,7,1,1,1,20,30,-0.154788,0.049001,-0.015909,-174.179733,-174.179611,-4.080087,F6C9,F6C9,1
2026-07-02T00:28:16.389+02:00,1782944896.389673,192.168.0.36,43182,1,1801,1535506,7,1,1,1,20,30,-0.154359,0.049096,-0.016293,-174.221100,-174.220963,-10.145749,4385,4385,1
2026-07-02T00:28:16.491+02:00,1782944896.491634,192.168.0.36,43182,1,1802,1535573,7,1,1,1,20,30,-0.153224,0.049375,-0.018843,-173.943497,-173.943359,11.885733,7696,7696,1
2026-07-02T00:28:16.493+02:00,1782944896.493250,192.168.0.36,43182,1,1803,1535650,7,1,1,1,20,30,-0.150233,0.050532,-0.022387,-174.281708,-174.281586,0.806287,25D4,25D4,1
2026-07-02T00:28:16.593+02:00,1782944896.593992,192.168.0.36,43182,1,1804,1535711,7,1,1,1,20,30,-0.154881,0.049618,-0.016947,-174.359192,-174.359055,5.111515,B0F3,B0F3,1
2026-07-02T00:28:16.696+02:00,1782944896.696174,192.168.0.36,43182,1,1805,1535776,7,1,1,1,20,30,-0.156851,0.049247,-0.014211,-174.416595,-174.416458,0.879091,05ED,05ED,1
2026-07-02T00:28:16.697+02:00,1782944896.697050,192.168.0.36,43182,1,1806,1535849,7,1,1,1,20,30,-0.155638,0.048883,-0.015886,-174.298599,-174.298462,2.741894,F657,F657,1
2026-07-02T00:28:16.799+02:00,1782944896.799358,192.168.0.36,43182,1,1807,1535912,7,1,1,1,20,30,-0.157371,0.048565,-0.013549,-174.241150,-174.241013,0.363739,A62E,A62E,1
2026-07-02T00:28:16.800+02:00,1782944896.800367,192.168.0.36,43182,1,1808,1535972,7,1,1,1,20,30,-0.157800,0.048820,-0.013200,-174.301697,-174.301559,-6.594406,EAF9,EAF9,1
2026-07-02T00:28:17.105+02:00,1782944897.105979,192.168.0.36,43182,1,1812,1536246,7,1,1,1,20,30,-0.156973,0.049153,-0.015155,-174.151596,-174.151489,2.119697,4A09,4A09,1
2026-07-02T00:28:17.208+02:00,1782944897.208424,192.168.0.36,43182,1,1813,1536317,7,1,1,1,20,30,-0.156913,0.049040,-0.015385,-173.984253,-173.984146,6.179362,2617,2617,1
2026-07-02T00:28:17.209+02:00,1782944897.209932,192.168.0.36,43182,1,1814,1536374,7,1,1,1,20,30,-0.155953,0.049366,-0.016393,-174.236221,-174.236130,3.804389,85F7,85F7,1
2026-07-02T00:28:17.309+02:00,1782944897.309965,192.168.0.36,43182,1,1815,1536433,7,1,1,1,20,30,-0.157146,0.049050,-0.014712,-174.266739,-174.266663,-4.814103,F9E7,F9E7,1
2026-07-02T00:28:17.413+02:00,1782944897.413355,192.168.0.36,43182,1,1816,1536503,7,1,1,1,20,30,-0.157190,0.049123,-0.014564,-174.168610,-174.168533,-0.686242,57B3,57B3,1
2026-07-02T00:28:17.413+02:00,1782944897.413355,192.168.0.36,43182,1,1817,1536570,7,1,1,1,20,30,-0.157873,0.048607,-0.013107,-174.002151,-174.002075,5.121390,67F7,67F7,1
2026-07-02T00:28:17.515+02:00,1782944897.515927,192.168.0.36,43182,1,1818,1536637,7,1,1,1,20,30,-0.159064,0.047817,-0.010948,-173.975677,-173.975601,0.592593,CAB1,CAB1,1
2026-07-02T00:28:17.619+02:00,1782944897.619412,192.168.0.36,43182,1,1820,1536764,7,1,1,1,20,30,-0.160827,0.047432,-0.008635,-173.981857,-173.981812,-0.763754,C784,C784,1
2026-07-02T00:28:17.720+02:00,1782944897.720699,192.168.0.36,43182,1,1821,1536828,7,1,1,1,20,30,-0.160733,0.047299,-0.008939,-173.927307,-173.927261,3.716634,D49B,D49B,1
2026-07-02T00:28:17.822+02:00,1782944897.822808,192.168.0.36,43182,1,1822,1536902,7,1,1,1,20,30,-0.160208,0.047628,-0.009507,-174.117218,-174.117157,-7.811594,D9D5,D9D5,1
2026-07-02T00:28:17.823+02:00,1782944897.823811,192.168.0.36,43182,1,1823,1536962,7,1,1,1,20,30,-0.159317,0.048040,-0.010672,-174.111053,-174.110977,-2.433610,BC8D,BC8D,1
2026-07-02T00:28:18.027+02:00,1782944898.027326,192.168.0.36,43182,1,1826,1537170,7,1,1,1,20,30,-0.158942,0.048035,-0.011612,-174.014877,-174.014771,0.276012,0C74,0C74,1
2026-07-02T00:28:18.129+02:00,1782944898.129487,192.168.0.36,43182,1,1827,1537237,7,1,1,1,20,30,-0.158596,0.048449,-0.011866,-174.171463,-174.171356,-1.160772,6A03,6A03,1
2026-07-02T00:28:18.334+02:00,1782944898.334822,192.168.0.36,43182,1,1830,1537436,7,1,1,1,20,30,-0.159090,0.047886,-0.011079,-174.004089,-174.003967,0.746759,8B17,8B17,1
2026-07-02T00:28:18.436+02:00,1782944898.436954,192.168.0.36,43182,1,1832,1537566,7,1,1,1,20,30,-0.160156,0.047466,-0.009810,-173.958099,-173.957993,7.118320,57B1,57B1,1
2026-07-02T00:28:18.539+02:00,1782944898.539943,192.168.0.36,43182,1,1833,1537640,7,1,1,1,20,30,-0.159556,0.047618,-0.010673,-173.960144,-173.960037,-0.662500,C1CF,C1CF,1
2026-07-02T00:28:18.540+02:00,1782944898.540949,192.168.0.36,43182,1,1834,1537706,7,1,1,1,20,30,-0.160232,0.047288,-0.009764,-173.885056,-173.884949,1.979508,65C4,65C4,1
2026-07-02T00:28:18.645+02:00,1782944898.645168,192.168.0.36,43182,1,1835,1537773,7,1,1,1,20,30,-0.159183,0.047977,-0.010986,-174.024551,-174.024445,-6.031468,D2A0,D2A0,1
2026-07-02T00:28:18.744+02:00,1782944898.744586,192.168.0.36,43182,1,1836,1537839,7,1,1,1,20,30,-0.158648,0.048277,-0.011058,-173.959213,-173.959106,1.972701,8E98,8E98,1
2026-07-02T00:28:18.744+02:00,1782944898.744586,192.168.0.36,43182,1,1837,1537903,7,1,1,1,20,30,-0.160064,0.047350,-0.009791,-173.927383,-173.927261,2.810849,2FC8,2FC8,1
2026-07-02T00:28:19.052+02:00,1782944899.052203,192.168.0.36,43182,1,1841,1538168,7,1,1,1,20,30,-0.159643,0.047400,-0.010061,-173.865967,-173.865829,-7.867796,CBA6,CBA6,1
2026-07-02T00:28:19.155+02:00,1782944899.155880,192.168.0.36,43182,1,1843,1538311,7,1,1,1,20,30,-0.159833,0.047706,-0.009954,-173.884369,-173.884232,1.801062,D045,D045,1
2026-07-02T00:28:19.256+02:00,1782944899.256297,192.168.0.36,43182,1,1844,1538377,7,1,1,1,20,30,-0.159181,0.048139,-0.011114,-173.837677,-173.837555,2.588774,C022,C022,1
2026-07-02T00:28:19.257+02:00,1782944899.257285,192.168.0.36,43182,1,1845,1538434,7,1,1,1,20,30,-0.158969,0.047787,-0.011692,-173.796448,-173.796326,-4.140139,7CAF,7CAF,1
2026-07-02T00:28:19.358+02:00,1782944899.358793,192.168.0.36,43182,1,1846,1538504,7,1,1,1,20,30,-0.158215,0.048175,-0.012685,-173.922897,-173.922760,-0.286000,124A,124A,1
2026-07-02T00:28:19.463+02:00,1782944899.463435,192.168.0.36,43182,1,1848,1538634,7,1,1,1,20,30,-0.158569,0.048012,-0.012036,-173.974640,-173.974503,-2.075472,86C2,86C2,1
2026-07-02T00:28:19.563+02:00,1782944899.563557,192.168.0.36,43182,1,1849,1538703,7,1,1,1,20,30,-0.158468,0.048226,-0.012208,-173.822647,-173.822510,3.794894,51CF,51CF,1
2026-07-02T00:28:19.665+02:00,1782944899.665593,192.168.0.36,43182,1,1850,1538769,7,1,1,1,20,30,-0.159506,0.047759,-0.011289,-173.906265,-173.906128,2.293321,391D,391D,1
2026-07-02T00:28:19.973+02:00,1782944899.973476,192.168.0.36,43182,1,1855,1539103,7,1,1,1,20,30,-0.159154,0.047955,-0.010769,-173.995682,-173.995529,-2.889286,8A8F,8A8F,1
2026-07-02T00:28:20.075+02:00,1782944900.075935,192.168.0.36,43182,1,1856,1539175,7,1,1,1,20,30,-0.159123,0.048224,-0.011302,-173.990295,-173.990143,-1.043939,CDD0,CDD0,1
2026-07-02T00:28:20.179+02:00,1782944900.179493,192.168.0.36,43182,1,1858,1539305,7,1,1,1,20,30,-0.158370,0.048367,-0.012473,-173.993362,-173.993210,-0.426000,7275,7275,1
2026-07-02T00:28:20.280+02:00,1782944900.280594,192.168.0.36,43182,1,1859,1539370,7,1,1,1,20,30,-0.158422,0.048083,-0.012331,-173.821960,-173.821808,3.617806,57D8,57D8,1
2026-07-02T00:28:20.280+02:00,1782944900.280594,192.168.0.36,43182,1,1860,1539441,7,1,1,1,20,30,-0.158619,0.048276,-0.012040,-173.916977,-173.916809,-0.753799,02F2,02F2,1
2026-07-02T00:28:20.383+02:00,1782944900.383584,192.168.0.36,43182,1,1861,1539507,7,1,1,1,20,30,-0.158666,0.048158,-0.011910,-173.840088,-173.839935,3.352076,F47C,F47C,1
2026-07-02T00:28:20.486+02:00,1782944900.486664,192.168.0.36,43182,1,1863,1539645,7,1,1,1,20,30,-0.158609,0.048377,-0.012109,-173.973389,-173.973251,-3.383065,CB4C,CB4C,1
2026-07-02T00:28:20.586+02:00,1782944900.586989,192.168.0.36,43182,1,1864,1539701,7,1,1,1,20,30,-0.158874,0.048381,-0.011931,-173.907883,-173.907745,1.364035,F30C,F30C,1
2026-07-02T00:28:20.691+02:00,1782944900.691510,192.168.0.36,43182,1,1866,1539830,7,1,1,1,20,30,-0.158909,0.047992,-0.011635,-173.951508,-173.951355,-2.083710,38F3,38F3,1
2026-07-02T00:28:20.792+02:00,1782944900.792414,192.168.0.36,43182,1,1867,1539907,7,1,1,1,20,30,-0.158703,0.048137,-0.012334,-173.848923,-173.848770,0.625000,488F,488F,1
2026-07-02T00:28:20.793+02:00,1782944900.793512,192.168.0.36,43182,1,1868,1539971,7,1,1,1,20,30,-0.158610,0.048264,-0.012383,-173.972015,-173.971878,-1.813596,B1F6,B1F6,1
2026-07-02T00:28:20.997+02:00,1782944900.997307,192.168.0.36,43182,1,1870,1540093,7,1,1,1,20,30,-0.158966,0.047945,-0.011636,-173.915009,-173.914856,1.705357,8D1E,8D1E,1
2026-07-02T00:28:21.100+02:00,1782944901.100008,192.168.0.36,43182,1,1872,1540232,7,1,1,1,20,30,-0.158704,0.048475,-0.011939,-173.977890,-173.977737,-0.683267,61DC,61DC,1
2026-07-02T00:28:21.201+02:00,1782944901.201989,192.168.0.36,43182,1,1873,1540318,7,1,1,1,20,30,-0.158651,0.048472,-0.011810,-174.025238,-174.025070,1.573803,1975,1975,1
2026-07-02T00:28:21.304+02:00,1782944901.304827,192.168.0.36,43182,1,1875,1540436,7,1,1,1,20,30,-0.158445,0.048558,-0.011839,-173.983780,-173.983627,1.840488,6E85,6E85,1
2026-07-02T00:28:21.406+02:00,1782944901.406409,192.168.0.36,43182,1,1876,1540505,7,1,1,1,20,30,-0.158599,0.048404,-0.012019,-173.949249,-173.949097,0.544384,0BD7,0BD7,1
2026-07-02T00:28:21.408+02:00,1782944901.408280,192.168.0.36,43182,1,1877,1540571,7,1,1,1,20,30,-0.157790,0.048953,-0.012996,-173.874115,-173.873947,-0.289655,19E6,19E6,1
2026-07-02T00:28:21.518+02:00,1782944901.518604,192.168.0.36,43182,1,1878,1540634,7,1,1,1,20,30,-0.158121,0.048652,-0.012656,-173.906570,-173.906403,6.743778,47A8,47A8,1
2026-07-02T00:28:21.621+02:00,1782944901.621091,192.168.0.36,43182,1,1879,1540702,7,1,1,1,20,30,-0.158820,0.048248,-0.011562,-174.027817,-174.027618,-0.764184,15A5,15A5,1
2026-07-02T00:28:21.621+02:00,1782944901.621091,192.168.0.36,43182,1,1880,1540770,7,1,1,1,20,30,-0.158824,0.048335,-0.011563,-173.978500,-173.978317,-0.213542,2683,2683,1
2026-07-02T00:28:21.714+02:00,1782944901.714670,192.168.0.36,43182,1,1881,1540845,7,1,1,1,20,30,-0.158367,0.048742,-0.012177,-174.004181,-174.003983,0.835409,EEE3,EEE3,1
2026-07-02T00:28:21.816+02:00,1782944901.816489,192.168.0.36,43182,1,1882,1540902,7,1,1,1,20,30,-0.158700,0.048410,-0.011676,-174.060791,-174.060577,0.934896,5A52,5A52,1
2026-07-02T00:28:21.817+02:00,1782944901.817619,192.168.0.36,43182,1,1883,1540970,7,1,1,1,20,30,-0.158498,0.048694,-0.012086,-174.090622,-174.090393,-1.611321,AC77,AC77,1
